SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
1105639	v	Synset('surpass.v.02')	"['surpass', 'outstrip', 'outmatch', 'outgo', 'exceed', 'outdo', 'surmount', 'outperform']"	1	be or do something to a greater degree
1106504	v	Synset('outsell.v.01')	['outsell']	1	"be sold more often than other, similar products"
1114143	v	Synset('keep_step.v.01')	"['keep_step', 'keep_pace']"	1	maintain the same pace
1115916	v	Synset('resist.v.04')	"['resist', 'stand', 'fend']"	1	withstand the force of something
1118081	v	Synset('submit.v.03')	['submit']	1	yield to the control of another
1125373	v	Synset('gas.v.01')	['gas']	1	attack with gas; subject to gas fumes
1125558	v	Synset('teargas.v.01')	['teargas']	1	attack with teargas; subject to teargas fumes
1125882	v	Synset('countermine.v.02')	['countermine']	1	destroy enemy mines with one's own mines
1126051	v	Synset('storm.v.05')	"['storm', 'surprise']"	1	attack by storm; attack suddenly
1130455	v	Synset('charm.v.03')	['charm']	1	protect through supernatural powers or charms
1132355	v	Synset('carpet_bomb.v.01')	['carpet_bomb']	1	bomb a large area systematically and extensively
1135683	v	Synset('snipe.v.01')	['snipe']	1	hunt or shoot snipe
1136481	v	Synset('cannonade.v.01')	['cannonade']	1	attack with cannons or artillery
1151753	v	Synset('hold.v.33')	['hold']	1	"aim, point, or direct"
1152214	v	Synset('charge.v.17')	"['charge', 'level', 'point']"	1	direct into a position for use
1153007	v	Synset('range_in.v.01')	"['range_in', 'home_in', 'zero_in']"	1	"direct onto a point or target, especially by automatic navigational aids"
1158022	v	Synset('drain.v.02')	['drain']	1	deplete of resources
1158872	v	Synset('use.v.01')	"['use', 'utilize', 'utilise', 'apply', 'employ']"	1	put into service; make work or employ for a particular purpose or for its inherent or natural purpose
1160899	v	Synset('address.v.05')	['address']	1	"address or apply oneself to something, direct one's efforts towards something, such as a question"
1162754	v	Synset('exploit.v.01')	"['exploit', 'work']"	1	use or manipulate to one's advantage
1164273	v	Synset('exploit.v.02')	"['exploit', 'tap']"	1	draw from; make good use of
1168468	v	Synset('eat.v.01')	['eat']	1	take in solid food
1171661	v	Synset('port.v.07')	['port']	1	drink port
1174742	v	Synset('browse.v.04')	"['browse', 'graze']"	1	"eat lightly, try different dishes"
1175467	v	Synset('toast.v.02')	"['toast', 'drink', 'pledge', 'salute', 'wassail']"	1	propose a toast to
1190948	v	Synset('delight.v.02')	"['delight', 'enjoy', 'revel']"	1	take delight in
1194238	v	Synset('content.v.01')	['content']	1	satisfy in a limited way
1194418	v	Synset('host.v.01')	['host']	1	be the host of or for
1202728	v	Synset('nourish.v.01')	"['nourish', 'nurture', 'sustain']"	1	provide with nourishment
1205459	v	Synset('sup.v.01')	['sup']	1	take solid or liquid food into the mouth a little at a time either by drinking or by eating with a spoon
1205696	v	Synset('touch.v.05')	"['touch', 'adjoin', 'meet', 'contact']"	1	be in direct physical contact with; make contact
1218084	v	Synset('carry.v.05')	['carry']	1	"bear or be able to bear the weight, pressure,or responsibility of"
1220885	v	Synset('cling.v.01')	"['cling', 'cleave', 'adhere', 'stick', 'cohere']"	1	come or be in close contact with; stick or hold together and resist separation
1226875	v	Synset('probe.v.02')	"['probe', 'dig_into', 'poke_into']"	1	examine physically with or as if with a probe
1229631	v	Synset('spiritize.v.01')	"['spiritize', 'spiritise']"	1	imbue with a spirit
1236795	v	Synset('ping.v.01')	['ping']	1	hit with a pinging noise
1237599	v	Synset('clap.v.06')	['clap']	1	"strike with the flat of the hand; usually in a friendly way, as in encouragement or greeting"
1239494	v	Synset('elbow.v.02')	['elbow']	1	shove one's elbow into another person's ribs
1242208	v	Synset('snap.v.10')	"['snap', 'click', 'flick']"	1	cause to make a snapping sound
1252971	v	Synset('smooth.v.01')	"['smooth', 'smoothen']"	1	"make smooth or smoother, as if by rubbing"
1267611	v	Synset('hard_surface.v.01')	['hard_surface']	1	cover with asphalt or a similar surface
1280488	v	Synset('flex.v.04')	"['flex', 'bend']"	1	bend a joint
1284908	v	Synset('untie.v.02')	"['untie', 'undo', 'loosen']"	1	cause to become loose
1289492	v	Synset('strap.v.01')	['strap']	1	tie with a strap
1289633	v	Synset('hopple.v.01')	"['hopple', 'hobble']"	1	strap the foreleg and hind leg together on each side (of a horse) in order to keep the legs on the same side moving in unison
1291527	v	Synset('cross-link.v.01')	['cross-link']	1	join by creating covalent bonds (of adjacent chains of a polymer or protein)
1292169	v	Synset('anastomose.v.02')	"['anastomose', 'inosculate']"	1	cause to join or open into each other by anastomosis
1292885	v	Synset('match.v.03')	"['match', 'mate', 'couple', 'pair', 'twin']"	1	"bring two objects, ideas, or people together"
1293389	v	Synset('match.v.07')	['match']	1	give or join in marriage
1293644	v	Synset('mortice.v.02')	"['mortice', 'mortise']"	1	join by a tenon and mortise
1293782	v	Synset('mortise.v.01')	"['mortise', 'mortice']"	1	cut a hole for a tenon in
1294889	v	Synset('scarf.v.02')	['scarf']	1	unite by a scarf joint
1295275	v	Synset('join.v.02')	"['join', 'bring_together']"	1	cause to become joined or linked
1296016	v	Synset('seam.v.01')	['seam']	1	put together with a seam
1297174	v	Synset('hinge.v.01')	['hinge']	1	attach with a hinge
1297624	v	Synset('couple.v.02')	"['couple', 'couple_on', 'couple_up']"	1	link together
1300805	v	Synset('snaffle.v.02')	['snaffle']	1	fit or restrain with a snaffle
1302577	v	Synset('cabin.v.01')	['cabin']	1	"confine to a small space, such as a cabin"
1307142	v	Synset('flush.v.04')	"['flush', 'level', 'even_out', 'even']"	1	make level or straight
1313113	v	Synset('trowel.v.01')	['trowel']	1	use a trowel on; for light garden work or plaster work
1316955	v	Synset('felt.v.02')	['felt']	1	cover with felt
1318659	v	Synset('scan.v.03')	['scan']	1	"make a wide, sweeping search of"
1327020	v	Synset('brain.v.02')	['brain']	1	kill by smashing someone's skull
1331518	v	Synset('hemstitch.v.01')	['hemstitch']	1	sew with hemstitches
1344140	v	Synset('unfasten.v.02')	['unfasten']	1	become undone or untied
1344293	v	Synset('unfasten.v.01')	['unfasten']	1	cause to become undone
1346003	v	Synset('open.v.01')	"['open', 'open_up']"	1	cause to open or to become open
1350025	v	Synset('attract.v.03')	['attract']	1	exert a force on (a body) causing it to approach or prevent it from moving away
1352390	v	Synset('take_out.v.06')	['take_out']	1	remove something from a container or an enclosed space
1355411	v	Synset('tie.v.09')	['tie']	1	unite musical notes by a tie
1363320	v	Synset('airbrush.v.01')	['airbrush']	1	paint with an airbrush
1377239	v	Synset('play.v.28')	['play']	1	discharge or direct or be discharged or directed as if in a continuous stream
1380483	v	Synset('benight.v.02')	['benight']	1	"envelop with social, intellectual, or moral darkness"
1381913	v	Synset('round_up.v.01')	['round_up']	1	seek out and bring together
1383089	v	Synset('blackberry.v.01')	['blackberry']	1	pick or gather blackberries
1386433	v	Synset('sandpaper.v.01')	"['sandpaper', 'sand']"	1	rub with sandpaper
1401676	v	Synset('brain.v.01')	['brain']	1	hit on the head
1425709	v	Synset('smooch.v.01')	"['smooch', 'spoon']"	1	snuggle and lie in a position where one person faces the back of the others
1431879	v	Synset('smack.v.04')	"['smack', 'peck']"	1	kiss lightly
1434278	v	Synset('take_away.v.01')	"['take_away', 'bear_off', 'bear_away', 'carry_away', 'carry_off']"	1	"remove from a certain place, environment, or mental or emotional state; transport into a new location or state"
1445027	v	Synset('horn.v.01')	"['horn', 'tusk']"	1	stab or pierce with a horn or tusk
1449236	v	Synset('adduct.v.01')	['adduct']	1	draw a limb towards the body
1461328	v	Synset('compound.v.05')	"['compound', 'combine']"	1	combine so as to form a whole; mix
1463212	v	Synset('felt.v.01')	['felt']	1	mat together and make felt-like
1463963	v	Synset('arrange.v.01')	"['arrange', 'set_up']"	1	put into a proper or systematic order
1465218	v	Synset('pair.v.04')	"['pair', 'geminate']"	1	arrange in pairs
1465365	v	Synset('pair.v.03')	"['pair', 'geminate']"	1	occur in pairs
1466543	v	Synset('dress.v.09')	"['dress', 'decorate']"	1	provide with decoration
1466978	v	Synset('border.v.05')	"['border', 'adjoin', 'edge', 'abut', 'march', 'butt', 'butt_against', 'butt_on']"	1	lie adjacent to another or share a boundary
1471825	v	Synset('commandeer.v.01')	"['commandeer', 'hijack', 'highjack', 'pirate']"	1	take arbitrarily or by force
1474034	v	Synset('tousle.v.01')	"['tousle', 'dishevel', 'tangle']"	1	disarrange or rumple; dishevel
1474209	v	Synset('range.v.05')	"['range', 'array', 'lay_out', 'set_out']"	1	lay out orderly or logically in a line or as if in a line
1477704	v	Synset('shade.v.03')	['shade']	1	"protect from light, heat, or view"
1478603	v	Synset('clog.v.01')	"['clog', 'choke_off', 'clog_up', 'back_up', 'congest', 'choke', 'foul']"	1	become or cause to become obstructed
1480641	v	Synset('rat.v.05')	['rat']	1	"catch rats, especially with dogs"
1484392	v	Synset('bunch.v.02')	"['bunch', 'bunch_up', 'bundle', 'cluster', 'clump']"	1	gather or cause to gather into a cluster
1492052	v	Synset('yoke.v.02')	"['yoke', 'link']"	1	link with or as with a yoke
1498713	v	Synset('butt.v.03')	['butt']	1	place end to end without overlapping
1503404	v	Synset('stack.v.02')	"['stack', 'pile', 'heap']"	1	arrange in stacks
1503952	v	Synset('stack.v.01')	['stack']	1	load or cover with stacks
1504130	v	Synset('stagger.v.03')	"['stagger', 'distribute']"	1	to arrange in a systematic order
1505254	v	Synset('attract.v.01')	"['attract', 'pull', 'pull_in', 'draw', 'draw_in']"	1	direct toward itself or oneself by means of some psychological power or physical attributes
1513290	v	Synset('lob.v.01')	['lob']	1	propel in a high arc
1520844	v	Synset('unravel.v.01')	"['unravel', 'unknot', 'unscramble', 'untangle', 'unpick']"	1	become or cause to become undone by separating the fibers or threads of
1521367	v	Synset('ravel.v.01')	"['ravel', 'unravel', 'ravel_out']"	1	disentangle
1523986	v	Synset('coil.v.03')	"['coil', 'loop', 'curl']"	1	wind around something in coils or loops
1527271	v	Synset('wedge.v.02')	"['wedge', 'squeeze', 'force']"	1	squeeze like a wedge into a tight space
1539063	v	Synset('absorb.v.04')	"['absorb', 'suck', 'imbibe', 'soak_up', 'sop_up', 'suck_up', 'draw', 'take_in', 'take_up']"	1	"take in, also metaphorically"
1541000	v	Synset('incorporate.v.04')	['incorporate']	1	unite or merge with something already in existence
1557426	v	Synset('joint.v.04')	['joint']	1	separate (meat) at the joint
1560369	v	Synset('fleece.v.02')	"['fleece', 'shear']"	1	shear the wool from
1560984	v	Synset('sever.v.01')	"['sever', 'break_up']"	1	set or keep apart
1576165	v	Synset('crop.v.05')	"['crop', 'browse', 'graze', 'range', 'pasture']"	1	feed as in a meadow or pasture
1586600	v	Synset('storm.v.02')	"['storm', 'force']"	1	take by force
1593937	v	Synset('squash.v.01')	"['squash', 'crush', 'squelch', 'mash', 'squeeze']"	1	"to compress with violence, out of natural shape or condition"
1604586	v	Synset('joggle.v.02')	['joggle']	1	fasten or join with a joggle
1604696	v	Synset('joint.v.03')	['joint']	1	fasten with a joint
1631072	v	Synset('regenerate.v.01')	"['regenerate', 'renew']"	1	"reestablish on a new, usually improved, basis or make new or like new"
1635432	v	Synset('visualize.v.01')	"['visualize', 'visualise', 'envision', 'project', 'fancy', 'see', 'figure', 'picture', 'image']"	0.333	imagine; conceive of; see in one's mind
1636008	v	Synset('visualize.v.03')	"['visualize', 'visualise']"	1	form a mental picture of something that is invisible or abstract
1639714	v	Synset('design.v.04')	"['design', 'plan']"	1	"make a design of; plan out in systematic, often graphic form"
1640855	v	Synset('carry_through.v.01')	"['carry_through', 'accomplish', 'execute', 'carry_out', 'action', 'fulfill', 'fulfil']"	1	put in effect
1642924	v	Synset('effect.v.01')	"['effect', 'effectuate', 'set_up']"	1	produce
1649999	v	Synset('motivate.v.01')	"['motivate', 'actuate', 'propel', 'move', 'prompt', 'incite']"	1	give an incentive for action
1651444	v	Synset('organize.v.05')	"['organize', 'organise', 'prepare', 'devise', 'get_up', 'machinate']"	1	arrange by systematic planning and united effort
1660386	v	Synset('mound.v.01')	['mound']	1	form into a rounded elevation
1660640	v	Synset('hill.v.01')	['hill']	1	form into a hill
1660976	v	Synset('dip.v.11')	['dip']	1	"place (candle wicks) into hot, liquid wax"
1662771	v	Synset('cast.v.07')	"['cast', 'mold', 'mould']"	1	"form by pouring (e.g., wax or hot metal) into a cast or mold"
1665638	v	Synset('cook.v.01')	['cook']	1	prepare a hot meal
1668421	v	Synset('illustrate.v.03')	['illustrate']	1	supply with illustrations
1668958	v	Synset('hot-work.v.01')	['hot-work']	1	"roll, press, forge, or shape (metal) while hot"
1671039	v	Synset('knit.v.01')	['knit']	1	make (textiles) by knitting
1672014	v	Synset('knit.v.02')	"['knit', 'entwine']"	1	tie or link together
1675963	v	Synset('decorate.v.01')	"['decorate', 'adorn', 'grace', 'ornament', 'embellish', 'beautify']"	1	"make more attractive by adding ornament, colour, etc."
1677242	v	Synset('gild_the_lily.v.01')	"['gild_the_lily', 'paint_the_lily']"	1	adorn unnecessarily (something that is already beautiful)
1687401	v	Synset('illustrate.v.02')	['illustrate']	1	depict with an illustration
1689169	v	Synset('commend.v.02')	['commend']	1	"present as worthy of regard, kindness, or confidence"
1690163	v	Synset('chalk.v.01')	['chalk']	1	"write, draw, or trace with chalk"
1693727	v	Synset('cartoon.v.01')	['cartoon']	1	draw cartoons of
1693881	v	Synset('copy.v.04')	"['copy', 're-create']"	1	make a replica of
1698271	v	Synset('write.v.01')	"['write', 'compose', 'pen', 'indite']"	1	produce a literary work
1702154	v	Synset('alliterate.v.01')	['alliterate']	1	use alliteration as a form of poetry
1702331	v	Synset('pun.v.01')	['pun']	1	make a play on words
1702514	v	Synset('verse.v.01')	"['verse', 'versify', 'poetize', 'poetise']"	1	compose verses or put into verse
1704236	v	Synset('vocalize.v.02')	"['vocalize', 'vocalise']"	1	sing (each note a scale or in a melody) with the same vowel
1704452	v	Synset('author.v.01')	['author']	1	be the author of
1707495	v	Synset('realize.v.06')	"['realize', 'realise']"	1	expand or complete (a part in a piece of baroque music) by supplying the harmonies indicated in the figured bass
1708676	v	Synset('dance.v.02')	"['dance', 'trip_the_light_fantastic', 'trip_the_light_fantastic_toe']"	1	move in a pattern; usually to musical accompaniment; do or perform a dance
1711211	v	Synset('typecast.v.01')	['typecast']	1	cast repeatedly in the same kind of role
1711965	v	Synset('film.v.02')	['film']	1	record in film
1723224	v	Synset('rehearse.v.01')	"['rehearse', 'practise', 'practice']"	1	engage in a rehearsal (of)
1723963	v	Synset('parody.v.01')	['parody']	1	make a spoof of or make fun of
1725734	v	Synset('jazz.v.01')	['jazz']	1	play something in the style of jazz
1728052	v	Synset('pedal.v.02')	['pedal']	1	operate the pedals on a keyboard instrument
1730799	v	Synset('choir.v.01')	"['choir', 'chorus']"	1	sing in a choir
1731577	v	Synset('troll.v.03')	['troll']	1	sing the parts of (a round) in succession
1734502	v	Synset('duplicate.v.01')	"['duplicate', 'reduplicate', 'double', 'repeat', 'replicate']"	1	make or do or perform again
1735308	v	Synset('duplicate.v.03')	['duplicate']	1	make a duplicate or duplicates of
1736669	v	Synset('photostat.v.01')	['photostat']	1	make a copy by means of a Photostat device
1737417	v	Synset('induce.v.05')	"['induce', 'induct']"	1	produce electric current by electrostatic or magnetic processes
1742886	v	Synset('imitate.v.01')	"['imitate', 'copy', 'simulate']"	1	reproduce someone's behavior or looks
1743313	v	Synset('take_off.v.05')	['take_off']	1	mimic or imitate in an amusing or satirical manner
1743784	v	Synset('model.v.01')	"['model', 'pattern']"	1	plan or create according to a model or models
1744082	v	Synset('scale.v.02')	['scale']	1	"pattern, make, regulate, set, measure, or estimate according to some rate or standard"
1744266	v	Synset('sovietize.v.02')	"['sovietize', 'sovietise']"	1	"model a country's social, political, and economic structure on the Soviet Union"
1744611	v	Synset('publish.v.03')	"['publish', 'write']"	1	have (one's written work) issued for publication
1759326	v	Synset('arouse.v.01')	"['arouse', 'elicit', 'enkindle', 'kindle', 'evoke', 'fire', 'raise', 'provoke']"	1	"call forth (emotions, feelings, and responses)"
1760945	v	Synset('prick.v.06')	['prick']	1	to cause a sharp emotional pain
1761120	v	Synset('inflame.v.04')	"['inflame', 'stir_up', 'wake', 'ignite', 'heat', 'fire_up']"	1	arouse or excite feelings and passions
1761706	v	Synset('stimulate.v.03')	"['stimulate', 'shake', 'shake_up', 'excite', 'stir']"	1	"stir the feelings, emotions, or peace of"
1763643	v	Synset('lull.v.01')	['lull']	1	calm by deception
1763829	v	Synset('calm.v.03')	"['calm', 'calm_down', 'cool_off', 'chill_out', 'simmer_down', 'settle_down', 'cool_it']"	1	"become quiet or calm, especially after a state of agitation"
1764800	v	Synset('calm.v.01')	"['calm', 'calm_down', 'quiet', 'tranquilize', 'tranquillize', 'tranquillise', 'quieten', 'lull', 'still']"	1	make calm or still
1765392	v	Synset('pacify.v.01')	"['pacify', 'lenify', 'conciliate', 'assuage', 'appease', 'mollify', 'placate', 'gentle', 'gruntle']"	1	cause to be more favorably inclined; gain the good will of
1766952	v	Synset('retire.v.08')	"['retire', 'withdraw']"	1	lose interest
1767949	v	Synset('affect.v.05')	"['affect', 'impress', 'move', 'strike']"	1	have an emotional or cognitive impact upon
1770096	v	Synset('prepossess.v.03')	['prepossess']	1	make a positive impression (on someone) beforehand
1770802	v	Synset('touch.v.03')	"['touch', 'stir']"	1	affect emotionally
1771039	v	Synset('get.v.29')	['get']	1	evoke an emotional response
1771535	v	Synset('feel.v.01')	"['feel', 'experience']"	1	undergo an emotional sensation or be in a particular state of mind
1772498	v	Synset('pride.v.01')	"['pride', 'plume', 'congratulate']"	1	be proud of
1775164	v	Synset('love.v.01')	['love']	1	have a great affection or liking for
1775535	v	Synset('love.v.03')	['love']	1	be enamored or in love with
1776952	v	Synset('like.v.03')	['like']	1	be fond of
1777210	v	Synset('like.v.02')	['like']	1	find enjoyable or agreeable
1777817	v	Synset('adore.v.01')	['adore']	1	love intensely
1778017	v	Synset('idolize.v.01')	"['idolize', 'idolise', 'worship', 'hero-worship', 'revere']"	1	love unquestioningly and uncritically or to excess; venerate as an idol
1778568	v	Synset('reverence.v.01')	"['reverence', 'fear', 'revere', 'venerate']"	1	regard with feelings of respect and reverence; consider hallowed or exalted or be in awe of
1789514	v	Synset('harass.v.01')	"['harass', 'hassle', 'harry', 'chivy', 'chivvy', 'chevy', 'chevvy', 'beset', 'plague', 'molest', 'provoke']"	1	annoy continually or chronically
1792567	v	Synset('pain.v.02')	"['pain', 'anguish', 'hurt']"	1	cause emotional anguish or make miserable
1792951	v	Synset('break_someone's_heart.v.01')	"[""break_someone's_heart""]"	1	cause deep emotional pain and grief to somebody
1793742	v	Synset('sting.v.05')	['sting']	1	"cause an emotional pain, as if by stinging"
1794195	v	Synset('scruple.v.02')	['scruple']	1	raise scruples
1794668	v	Synset('suffer.v.03')	['suffer']	1	experience (emotional) pain
1798452	v	Synset('try.v.07')	"['try', 'strain', 'stress']"	1	test the limits of
1800422	v	Synset('take_down.v.02')	"['take_down', 'degrade', 'disgrace', 'demean', 'put_down']"	1	"reduce in worth or character, usually verbally"
1801697	v	Synset('humble.v.01')	['humble']	1	cause to be unpretentious
1806505	v	Synset('capture.v.02')	"['capture', 'enamour', 'trance', 'catch', 'becharm', 'enamor', 'captivate', 'beguile', 'charm', 'fascinate', 'bewitch', 'entrance', 'enchant']"	1	attract; cause to be enamored
1807170	v	Synset('endear.v.01')	['endear']	1	make attractive or lovable
1807529	v	Synset('tempt.v.03')	"['tempt', 'invite']"	1	give rise to a desire by being attractive or inviting
1807882	v	Synset('attract.v.02')	"['attract', 'appeal']"	1	be attractive to
1808374	v	Synset('disgust.v.02')	"['disgust', 'revolt', 'nauseate', 'sicken', 'churn_up']"	1	cause aversion in; offend the moral sense of
1812068	v	Synset('beatify.v.02')	['beatify']	1	make blessedly happy
1812324	v	Synset('exhilarate.v.01')	"['exhilarate', 'tickle_pink', 'inebriate', 'thrill', 'exalt', 'beatify']"	1	fill with sublime emotion
1812950	v	Synset('gladden.v.02')	['gladden']	1	become glad or happy
1813228	v	Synset('overjoy.v.01')	['overjoy']	1	cause to feel extremely joyful or happy
1813499	v	Synset('gladden.v.01')	"['gladden', 'joy']"	1	make glad or happy
1814815	v	Synset('comfort.v.01')	"['comfort', 'soothe', 'console', 'solace']"	1	give moral or emotional strength to
1815628	v	Synset('please.v.01')	"['please', 'delight']"	1	give pleasure to or be pleasing to
1816219	v	Synset('titillate.v.02')	['titillate']	1	excite pleasurably or erotically
1816431	v	Synset('satisfy.v.02')	"['satisfy', 'gratify']"	1	make happy or satisfied
1816844	v	Synset('content.v.02')	['content']	1	make content
1818538	v	Synset('draw_out.v.03')	['draw_out']	1	make more sociable
1820302	v	Synset('enjoy.v.01')	"['enjoy', 'bask', 'relish', 'savor', 'savour']"	1	derive or receive pleasure from; get enjoyment from; take pleasure in
1821132	v	Synset('fascinate.v.02')	"['fascinate', 'transfix', 'grip', 'spellbind']"	1	"to render motionless, as with a fixed stare or by arousing terror or awe"
1822536	v	Synset('condole.v.01')	['condole']	1	"express one's sympathetic grief, on the occasion of someone's death"
1827425	v	Synset('salivate.v.02')	"['salivate', 'drool']"	1	"be envious, desirous, eager for, or extremely happy about something"
1827858	v	Synset('admire.v.01')	"['admire', 'look_up_to']"	1	feel admiration for
1828736	v	Synset('love.v.02')	"['love', 'enjoy']"	1	get pleasure from
1829126	v	Synset('fall_apart.v.01')	"['fall_apart', 'go_to_pieces']"	1	lose one's emotional or mental composure
1829747	v	Synset('glow.v.05')	"['glow', 'beam', 'radiate', 'shine']"	1	"experience a feeling of well-being or happiness, as from good health or an intense emotion"
1830307	v	Synset('bring_down.v.05')	['bring_down']	1	cause to be enthusiastic
1841347	v	Synset('wend.v.01')	['wend']	1	direct one's course or way
1856450	v	Synset('evacuate.v.01')	['evacuate']	1	move out of an unsafe location into safety
1871042	v	Synset('side-slip.v.01')	['side-slip']	1	slide sideways through the air in a downward direction in an airplane along an inclined lateral axis
1873942	v	Synset('elbow.v.01')	['elbow']	1	push one's way with the elbows
1876907	v	Synset('fluctuate.v.02')	"['fluctuate', 'vacillate', 'waver']"	1	move or sway in a rising and falling or wavelike pattern
1885845	v	Synset('crawl.v.01')	"['crawl', 'creep']"	1	move slowly; in the case of people or animals with the body near the ground
1894520	v	Synset('breeze.v.02')	['breeze']	1	to proceed quickly and easily
1894649	v	Synset('dance.v.01')	['dance']	1	move in a graceful and rhythmical way
1895519	v	Synset('twist.v.07')	['twist']	1	do the twist
1897489	v	Synset('mambo.v.01')	['mambo']	1	dance a mambo
1898282	v	Synset('jiggle.v.01')	"['jiggle', 'joggle', 'wiggle']"	1	move to and fro
1916634	v	Synset('tittup.v.01')	"['tittup', 'swagger', 'ruffle', 'prance', 'strut', 'sashay', 'cock']"	1	"to walk with a lofty proud gait, often in an attempt to impress others"
1919898	v	Synset('troop.v.02')	['troop']	1	move or march as if in a crowd
1921964	v	Synset('climb.v.01')	"['climb', 'climb_up', 'mount', 'go_up']"	1	go upward with gradual or continuous progress
1925694	v	Synset('stray.v.02')	"['stray', 'err', 'drift']"	1	wander from a direct course or at random
1931768	v	Synset('steer.v.01')	"['steer', 'maneuver', 'manoeuver', 'manoeuvre', 'direct', 'point', 'head', 'guide', 'channelize', 'channelise']"	1	direct the course; determine the direction of travelling
1932586	v	Synset('crab.v.01')	['crab']	1	direct (an aircraft) into a crosswind
1932704	v	Synset('navigate.v.03')	['navigate']	1	direct carefully and safely
1933305	v	Synset('navigate.v.02')	"['navigate', 'pilot']"	1	"act as the navigator in a car, plane, or vessel and plan, direct, plot the path and position of the conveyance"
1933900	v	Synset('channel.v.02')	"['channel', 'canalize', 'canalise']"	1	direct the flow of
1934205	v	Synset('corner.v.02')	"['corner', 'tree']"	1	force a person or an animal into a position from which he cannot escape
1935104	v	Synset('steer.v.02')	['steer']	1	direct (oneself) somewhere
1952898	v	Synset('refer.v.04')	['refer']	1	"send or direct for treatment, information, or a decision"
1953527	v	Synset('sublimate.v.01')	['sublimate']	1	direct energy or urges into useful activities
1953675	v	Synset('desexualize.v.01')	"['desexualize', 'desexualise']"	1	direct one's libidinous urges into another direction
1986185	v	Synset('subside.v.03')	"['subside', 'settle']"	1	sink down or precipitate
1986367	v	Synset('subside.v.02')	['subside']	1	sink to a lower level or form a depression
1987493	v	Synset('square.v.04')	['square']	1	position so as to be square
1987781	v	Synset('glycerolize.v.01')	"['glycerolize', 'glycerolise']"	1	place in glycerol
1994442	v	Synset('withdraw.v.01')	"['withdraw', 'retreat', 'pull_away', 'draw_back', 'recede', 'pull_back', 'retire', 'move_back']"	1	pull back or move away or backward
1997020	v	Synset('countermarch.v.01')	['countermarch']	1	march back along the same way
2014024	v	Synset('evacuate.v.03')	['evacuate']	1	move people from their homes or country
2024168	v	Synset('mass.v.01')	['mass']	1	join together into a mass or collect or form a mass
2025009	v	Synset('cluster.v.01')	"['cluster', 'constellate', 'flock', 'clump']"	1	come together as in a cluster or flock
2025353	v	Synset('flock.v.01')	['flock']	1	move as a crowd or in a group
2027411	v	Synset('bunch_together.v.01')	"['bunch_together', 'bunch', 'bunch_up']"	1	form into a bunch
2030158	v	Synset('separate.v.09')	"['separate', 'part', 'split']"	1	go one's own way; move apart
2035919	v	Synset('bend.v.01')	"['bend', 'flex']"	1	form a curve
2037090	v	Synset('slope.v.01')	"['slope', 'incline', 'pitch']"	0.333	be at an angle
2040549	v	Synset('curtsy.v.01')	"['curtsy', 'curtsey']"	1	bend the knees in a gesture of respectful greeting
2049190	v	Synset('gyrate.v.01')	"['gyrate', 'spiral', 'coil']"	1	to wind or move in a spiral course
2058448	v	Synset('fidget.v.01')	['fidget']	1	move restlessly
2063610	v	Synset('prostrate.v.01')	"['prostrate', 'bow_down']"	1	"get into a prostrate position, as in submission"
2066304	v	Synset('sidetrack.v.01')	"['sidetrack', 'depart', 'digress', 'straggle']"	1	wander from a direct or straight course
2066510	v	Synset('flow.v.01')	"['flow', 'flux']"	1	move or progress freely as if in a stream
2066939	v	Synset('run.v.06')	"['run', 'flow', 'feed', 'course']"	1	"move along, of liquids"
2067689	v	Synset('flow.v.03')	['flow']	1	cause to flow
2070466	v	Synset('stream.v.05')	"['stream', 'well_out']"	1	flow freely and abundantly
2072394	v	Synset('geyser.v.01')	['geyser']	1	to overflow like a geyser
2103925	v	Synset('translate.v.08')	['translate']	1	subject to movement in which every part of the body moves parallel to and the same distance as every other point on the body
2106006	v	Synset('feel.v.03')	"['feel', 'sense']"	1	"perceive by a physical sensation, e.g., coming from the skin or muscles"
2108026	v	Synset('experience.v.03')	"['experience', 'receive', 'have', 'get']"	1	go through (mental or physical states or experiences)
2110220	v	Synset('experience.v.01')	"['experience', 'see', 'go_through']"	1	go or live through
2116118	v	Synset('stimulate.v.06')	"['stimulate', 'excite', 'stir']"	1	stir feelings in
2116568	v	Synset('horripilate.v.02')	['horripilate']	1	cause (someone's) hair to stand on end and to have goosebumps
2116777	v	Synset('horripilate.v.01')	['horripilate']	1	have one's hair stand on end and get goosebumps
2120451	v	Synset('bite.v.02')	"['bite', 'sting', 'burn']"	1	cause a sharp or stinging pain or discomfort
2121048	v	Synset('burn.v.10')	['burn']	1	feel hot or painful
2125641	v	Synset('odorize.v.01')	"['odorize', 'odourise', 'scent']"	1	cause to smell or be smelly
2126382	v	Synset('perfume.v.01')	"['perfume', 'aromatize', 'aromatise']"	1	fill or impregnate with an odor
2129709	v	Synset('see.v.17')	['see']	1	"see and understand, have a good eye"
2130524	v	Synset('look.v.01')	['look']	1	perceive with attention; direct one's gaze towards
2134672	v	Synset('appear.v.04')	"['appear', 'seem']"	1	"seem to be true, probable, or apparent"
2143124	v	Synset('ramp.v.03')	['ramp']	1	be rampant
2144243	v	Synset('reveal.v.03')	['reveal']	1	disclose directly or through prophets
2145271	v	Synset('secrete.v.02')	['secrete']	1	place out of sight; keep secret
