SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
12887532	n	Synset('parry's_penstemon.n.01')	["Parry's_penstemon", 'Penstemon_parryi']	-1.000	erect stems with pinkish-lavender flowers in long interrupted clusters; Arizona
12968882	n	Synset('scleroderma.n.02')	['Scleroderma', 'genus_Scleroderma']	-1.000	genus of poisonous fungi having hard-skinned fruiting bodies: false truffles
13034953	n	Synset('helvellaceae.n.01')	['Helvellaceae', 'family_Helvellaceae']	-1.000	family of false morels or lorchels; some are edible and some are poisonous
13053187	n	Synset('fistulinaceae.n.01')	['Fistulinaceae', 'family_Fistulinaceae']	-1.000	a family of fungi closely related to the family Polyporaceae except that the tubes on the undersurface of the cap are separate from each other
13053450	n	Synset('fistulina.n.01')	['Fistulina', 'genus_Fistulina']	-1.000	fungi having each pore separate though crowded
13073380	n	Synset('hygrotrama_foetens.n.01')	['Hygrotrama_foetens']	-1.000	a small grey-brown fungus with an unpleasant odor of mothballs
13099373	n	Synset('pseudophloem.n.01')	['pseudophloem']	-1.000	false phloem
13100156	n	Synset('poisonous_plant.n.01')	['poisonous_plant']	-1.000	a plant that when touched or ingested in sufficient quantity can be harmful or fatal to an organism
13268842	n	Synset('present.n.02')	['present']	-1.000	something presented as a gift
13283187	n	Synset('conscience_money.n.01')	['conscience_money']	-1.000	payment made voluntarily to reduce guilt over dishonest dealings
13286640	n	Synset('split.n.03')	['split']	-1.000	a promised or claimed share of loot or money
13292104	n	Synset('double_damages.n.01')	['double_damages']	-1.000	twice the amount that a court would normally find the injured party entitled to
13292244	n	Synset('treble_damages.n.01')	['treble_damages']	-1.000	three times the amount that a court would normally find the injured party entitled to
13359428	n	Synset('sinking_fund.n.01')	['sinking_fund']	-1.000	a fund accumulated regularly in a separate account and used to redeem debt securities
13382306	n	Synset('kite.n.02')	['kite']	-1.000	a bank check drawn on insufficient funds at another bank in order to take advantage of the float
13432249	n	Synset('anisogamy.n.01')	['anisogamy']	-1.000	(biology) reproduction by the union or fusion of two differing gametes (especially differing in size)
13449714	n	Synset('cohesion.n.02')	['cohesion']	-1.000	(botany) the process in some plants of parts growing together that are usually separate (such as petals)
13454479	n	Synset('curdling.n.01')	['curdling', 'clotting', 'coagulation']	-1.000	the process of forming semisolid lumps in a liquid
13455234	n	Synset('data_mining.n.01')	['data_mining']	-1.000	data processing using sophisticated data search capabilities and statistical algorithms to discover patterns and correlations in large preexisting databases; a way to discover new meaning in data
13456899	n	Synset('decay.n.05')	['decay', 'radioactive_decay', 'disintegration']	-1.000	the spontaneous disintegration of a radioactive substance along with the emission of ionizing radiation
13458019	n	Synset('decomposition.n.04')	['decomposition', 'rot', 'rotting', 'putrefaction']	-1.000	(biology) the process of decay caused by bacterial or fungal action
13458268	n	Synset('decomposition.n.03')	['decomposition', 'decomposition_reaction', 'chemical_decomposition_reaction']	-1.000	(chemistry) separation of a substance into two or more substances that may differ from each other and from the original substance
13467916	n	Synset('dissolution.n.01')	['dissolution', 'disintegration']	-1.000	separation into component parts
13468306	n	Synset('distillation.n.01')	['distillation', 'distillment']	-1.000	the process of purifying a liquid by boiling it and condensing its vapors
13474130	n	Synset('emergent_evolution.n.01')	['emergent_evolution']	-1.000	the appearance of entirely new properties at certain critical stages in the course of evolution
13478525	n	Synset('extraction.n.01')	['extraction']	-1.000	the process of obtaining something from a mixture or compound by chemical or physical or mechanical means
13484082	n	Synset('fractionation.n.01')	['fractionation', 'fractional_process']	-1.000	a process that uses heat to separate a substance into its components
13495636	n	Synset('idealization.n.02')	['idealization', 'idealisation']	-1.000	(psychiatry) a defense mechanism that splits something you are ambivalent about into two representations--one good and one bad
13503673	n	Synset('isolation.n.04')	['isolation']	-1.000	(psychiatry) a defense mechanism in which memory of an unacceptable act or impulse is separated from the emotion originally associated with it
13540199	n	Synset('precipitation.n.02')	['precipitation']	-1.000	the process of forming a chemical precipitate
13544073	n	Synset('pullulation.n.01')	['pullulation', 'gemmation']	-1.000	asexual reproduction in which a local growth on the surface or in the body of the parent becomes a separate individual
13547199	n	Synset('rectification.n.01')	['rectification']	-1.000	(chemistry) the process of refinement or purification of a substance by distillation
13548105	n	Synset('refining.n.01')	['refining', 'refinement', 'purification']	-1.000	the process of removing impurities (as from oil or metals or sugar etc.)
13549672	n	Synset('release.n.03')	['release']	-1.000	a process that liberates or discharges something
13551117	n	Synset('stovepiping.n.01')	['stovepiping']	-1.000	retrieval of information from unconnected databases; the situation that exists when it is necessary to climb out of one database in order to climb down into another; sometimes used for protection against wandering hackers
13553916	n	Synset('secretion.n.01')	['secretion', 'secernment']	-1.000	the organic process of synthesizing and releasing some substance
13565379	n	Synset('synthesis.n.01')	['synthesis']	-1.000	the process of producing a chemical compound (usually by the union of simpler chemical compounds)
13569664	n	Synset('translocation.n.01')	['translocation']	-1.000	the transport of dissolved material within a plant
13571365	n	Synset('union.n.06')	['union', 'conglutination']	-1.000	healing process involving the growing together of the edges of a wound or the growing together of broken bones
13583272	n	Synset('solubility.n.01')	['solubility']	-1.000	the quantity of a particular substance that can dissolve in a particular solvent (yielding a saturated solution)
13583724	n	Synset('unit_of_measurement.n.01')	['unit_of_measurement', 'unit']	-1.000	any division of quantity accepted as a standard of measurement or exchange
13594417	n	Synset('composite_number.n.01')	['composite_number']	-1.000	an integer that is divisible without remainder by at least one positive integer other than itself and one
13736799	n	Synset('one-half.n.01')	['one-half', 'half']	-1.000	one of two equal parts of a divisible whole
13737190	n	Synset('one-third.n.01')	['one-third', 'third', 'tierce']	-1.000	one of three equal parts of a divisible whole
13737378	n	Synset('two-thirds.n.01')	['two-thirds']	-1.000	two of three equal parts of a divisible whole
13794226	n	Synset('unconnectedness.n.01')	['unconnectedness']	-1.000	the lack of a connection between things
13810323	n	Synset('unit.n.02')	['unit']	-1.000	an individual or group or structure or other entity regarded as a structural or functional constituent of a whole
13828681	n	Synset('horizontal.n.01')	['horizontal']	-1.000	something that is oriented horizontally
13828795	n	Synset('vertical.n.01')	['vertical']	-1.000	something that is oriented vertically
13829047	n	Synset('orthogonality.n.01')	['orthogonality', 'perpendicularity', 'orthogonal_opposition']	-1.000	the relation of opposition between things at right angles
13886133	n	Synset('arch.n.01')	['arch']	-1.000	a curved shape in the vertical plane that spans an opening
13887509	n	Synset('angle.n.01')	['angle']	-1.000	the space between two lines or planes that intersect; the inclination of one line to another; measured in degrees or radians
13893502	n	Synset('azimuth.n.01')	['azimuth', 'AZ']	-1.000	the azimuth of a celestial body is the angle between the vertical plane containing it and the plane of the meridian
13907415	n	Synset('fold.n.01')	['fold', 'crease', 'plication', 'flexure', 'crimp', 'bend']	-1.000	an angular or rounded shape made by folding
13918584	n	Synset('tilt_angle.n.01')	['tilt_angle']	-1.000	the angle a rocket makes with the vertical as it curves along its trajectory
13932213	n	Synset('dystopia.n.01')	['dystopia']	-1.000	state in which the conditions of life are extremely bad as from deprivation or oppression or terror
13934070	n	Synset('crunch.n.02')	['crunch']	-1.000	a critical situation that arises because of a shortage (as a shortage of time or money or resources)
13935753	n	Synset('hotbed.n.01')	['hotbed']	-1.000	a situation that is ideal for rapid development (especially of something bad)
13936030	n	Synset('how-do-you-do.n.01')	['how-do-you-do', "how-d'ye-do"]	-1.000	an awkward situation
13936153	n	Synset('imbroglio.n.01')	['imbroglio', 'embroilment']	-1.000	an intricate and confusing interpersonal or political situation
13936939	n	Synset('pass.n.08')	['pass', 'strait', 'straits']	-1.000	a bad or difficult situation or state of affairs
13942405	n	Synset('extremity.n.03')	['extremity']	-1.000	the greatest or utmost degree
13957601	n	Synset('presence.n.01')	['presence']	-1.000	the state of being present; current existence
13959289	n	Synset('allopatry.n.01')	['allopatry']	-1.000	the occurrence of related organisms in separate geographical areas with no overlap
13960464	n	Synset('falsity.n.01')	['falsity', 'falseness']	-0.333	the state of being false or untrue
13960833	n	Synset('spuriousness.n.01')	['spuriousness']	-1.000	state of lacking genuineness
13965627	n	Synset('misalliance.n.01')	['misalliance']	-1.000	an unsuitable alliance (especially with regard to marriage)
13968308	n	Synset('unemployment.n.01')	['unemployment']	-1.000	the state of being unemployed or not having a job
13972387	n	Synset('unanimity.n.01')	['unanimity']	-1.000	everyone being of one mind
13976322	n	Synset('chaos.n.01')	['chaos', 'pandemonium', 'bedlam', 'topsy-turvydom', 'topsy-turvyness']	-1.000	a state of extreme confusion and disorder
13976731	n	Synset('hugger-mugger.n.01')	['hugger-mugger']	-1.000	a state of confusion
13977184	n	Synset('rowdiness.n.01')	['rowdiness', 'rowdyism', 'roughness', 'disorderliness']	-1.000	rowdy behavior
13977366	n	Synset('disturbance.n.03')	['disturbance', 'disruption', 'commotion', 'flutter', 'hurly_burly', 'to-do', 'hoo-ha', 'hoo-hah', 'kerfuffle']	-1.000	a disorderly outburst or tumult
13978166	n	Synset('stir.n.01')	['stir', 'splash']	-1.000	a prominent or sensational but short-lived news event
13979503	n	Synset('agitation.n.02')	['agitation', 'ferment', 'fermentation', 'tempestuousness', 'unrest']	-1.000	a state of agitation or turbulent change or development
13982357	n	Synset('disagreement.n.01')	['disagreement', 'dissension', 'dissonance']	-1.000	a conflict of people's opinions or actions or characters
13988663	n	Synset('unhappiness.n.02')	['unhappiness']	-1.000	state characterized by emotions ranging from mild discontentment to deep grief
13994148	n	Synset('independence.n.01')	['independence', 'independency']	-1.000	freedom from control or influence of another or others
13995148	n	Synset('latitude.n.02')	['latitude']	-1.000	freedom from normal restraints in conduct
13996719	n	Synset('oppression.n.02')	['oppression']	-1.000	the state of being kept down by unjust use of force or authority: "after years of oppression they finally revolted"
14031108	n	Synset('readiness.n.01')	['readiness', 'preparedness', 'preparation']	-1.000	the state of having been made ready or prepared for use or action (especially military action)
14031523	n	Synset('ready.n.01')	['ready']	-1.000	poised for action
14032737	n	Synset('clutch.n.02')	['clutch']	-1.000	a tense critical situation
14033185	n	Synset('juncture.n.02')	['juncture', 'critical_point', 'crossroads']	-1.000	a crisis situation or point in time when a critical decision must be made
14033587	n	Synset('criticality.n.02')	['criticality']	-1.000	a critical state; especially the point at which a nuclear reaction is self-sustaining
14064644	n	Synset('alcoholism.n.01')	['alcoholism', 'alcohol_addiction', 'inebriation', 'drunkenness']	-1.000	habitual intoxication; prolonged and excessive intake of alcoholic drinks leading to a breakdown in health and an addiction to alcohol such that abrupt deprivation leads to severe withdrawal symptoms
14066203	n	Synset('collapse.n.01')	['collapse', 'prostration']	-1.000	an abrupt failure of function or complete physical exhaustion
14109485	n	Synset('nerve_compression.n.01')	['nerve_compression']	-1.000	harmful pressure on a nerve (especially in nerves that pass over rigid prominences); causes nerve damage and muscle weakness
14123510	n	Synset('diphtheria.n.01')	['diphtheria']	-1.000	acute contagious infection caused by the bacterium Corynebacterium diphtheriae; marked by the formation of a false membrane in the throat and other air passages causing difficulty in breathing
14123759	n	Synset('exanthema_subitum.n.01')	['exanthema_subitum', 'roseola_infantum', 'roseola_infantilis', 'pseudorubella']	-1.000	a viral disease of infants and young children; characterized by abrupt high fever and mild sore throat; a few days later there is a faint pinkish rash that lasts for a few hours to a few days
14174011	n	Synset('croup.n.01')	['croup', 'spasmodic_laryngitis']	-1.000	a disease of infants and young children; harsh coughing and hoarseness and fever and difficult breathing
14204950	n	Synset('pathology.n.02')	['pathology']	-1.000	any deviation from a healthy or normal condition
14293207	n	Synset('displaced_fracture.n.01')	['displaced_fracture']	-1.000	fracture in which the two ends of the broken bone are separated from one another
14293985	n	Synset('impacted_fracture.n.01')	['impacted_fracture']	-1.000	fracture in which one broken end is wedged into the other broken end
14295248	n	Synset('rupture.n.01')	['rupture']	-1.000	state of being torn or burst open
14311709	n	Synset('bummer.n.02')	['bummer']	-1.000	a bad reaction to a hallucinogenic drug
14331373	n	Synset('referred_pain.n.01')	['referred_pain']	-1.000	pain that is felt at a place in the body different from the injured or diseased part where the pain would be expected
14361664	n	Synset('twitch.n.01')	['twitch', 'twitching', 'vellication']	-1.000	a sudden muscle spasm; especially one caused by a nervous condition
14363483	n	Synset('scar.n.01')	['scar', 'cicatrix', 'cicatrice']	-1.000	a mark left (usually on the skin) by the healing of injured tissue
14371161	n	Synset('constipation.n.01')	['constipation', 'irregularity']	-1.000	irregular and infrequent or difficult evacuation of the bowels; can be a symptom of intestinal obstruction or diverticulitis
14376855	n	Synset('delusion.n.01')	['delusion', 'psychotic_belief']	-1.000	(psychology) an erroneous belief that is held in the face of evidence to the contrary
14382967	n	Synset('aquaphobia.n.01')	['aquaphobia']	-1.000	a morbid fear of drowning
14398067	n	Synset('psychosis.n.01')	['psychosis']	-1.000	any severe mental disorder in which contact with reality is lost or highly distorted
14400325	n	Synset('acute_schizophrenic_episode.n.01')	['acute_schizophrenic_episode', 'reactive_schizophrenia']	-1.000	schizophrenia of abrupt onset and relatively short duration (a few weeks or months)
14401644	n	Synset('spastic_bladder.n.01')	['spastic_bladder']	-1.000	a urinary bladder disorder resulting from spinal cord lesion or multiple sclerosis or trauma; absence of bladder sensation and incontinence and interrupted voiding of urine
14403282	n	Synset('disturbance.n.02')	['disturbance', 'perturbation', 'upset']	-1.000	an unhappy and worried mental state
14406303	n	Synset('fit.n.01')	['fit', 'tantrum', 'scene', 'conniption']	-1.000	a display of bad temper
14407435	n	Synset('snit.n.01')	['snit']	-1.000	a state of agitated irritation
14408519	n	Synset('bitch.n.01')	['bitch']	-1.000	an unpleasant difficulty
14408646	n	Synset('predicament.n.01')	['predicament', 'quandary', 'plight']	-1.000	a situation from which extrication is difficult especially an unpleasant or trying one
14411243	n	Synset('situation.n.03')	['situation']	-1.000	a complex or critical or unusual difficulty
14414503	n	Synset('discreteness.n.01')	['discreteness', 'distinctness', 'separateness', 'severalty']	-1.000	the state of being several and distinct
14416089	n	Synset('privacy.n.02')	['privacy', 'privateness', 'secrecy', 'concealment']	-1.000	the condition of being concealed or hidden
14416845	n	Synset('dissociation.n.02')	['dissociation', 'disassociation']	-1.000	a state in which some integrated part of a person's life becomes separated from the rest of the personality and functions independently
14417146	n	Synset('compartmentalization.n.01')	['compartmentalization', 'compartmentalisation']	-1.000	a mild state of dissociation
14417551	n	Synset('discontinuity.n.01')	['discontinuity']	-1.000	lack of connection or continuity
14417697	n	Synset('disjunction.n.01')	['disjunction', 'disjuncture', 'disconnection', 'disconnectedness']	-0.500	state of being disconnected
14417993	n	Synset('separability.n.01')	['separability']	-1.000	the capability of being separated
14438419	n	Synset('black_eye.n.02')	['black_eye']	-1.000	a bad reputation
14439012	n	Synset('infamy.n.02')	['infamy']	-1.000	evil fame or public reputation
14439149	n	Synset('notoriety.n.01')	['notoriety', 'ill_fame']	-1.000	the state of being known for some unfavorable act or quality
14440137	n	Synset('shame.n.02')	['shame', 'disgrace', 'ignominy']	-1.000	a state of dishonor
14441230	n	Synset('infamy.n.01')	['infamy', 'opprobrium']	-1.000	a state of extreme dishonor
14443912	n	Synset('absolutism.n.01')	['absolutism', 'tyranny', 'despotism']	-1.000	dominance through threat of punishment and violence
14447019	n	Synset('malaise.n.01')	['malaise', 'unease', 'uneasiness']	-1.000	physical discomfort (as mild sickness or depression)
14447165	n	Synset('hangover.n.01')	['hangover', 'katzenjammer']	-1.000	disagreeable aftereffects from the use of drugs (especially alcohol)
14447303	n	Synset('wretchedness.n.02')	['wretchedness']	-1.000	the character of being uncomfortable and unpleasant
14448333	n	Synset('misery.n.01')	['misery', 'wretchedness', 'miserableness']	-1.000	a state of ill-being due to affliction or misfortune
14448692	n	Synset('concentration_camp.n.02')	['concentration_camp']	-1.000	a situation characterized by crowding and extremely harsh conditions
14451672	n	Synset('criticality.n.01')	['criticality', 'criticalness', 'cruciality']	-1.000	a state of critical urgency
14452442	n	Synset('solidity.n.02')	['solidity']	-1.000	state of having the interior filled with matter
14459824	n	Synset('polish.n.02')	['polish', 'refinement', 'culture', 'cultivation', 'finish']	-1.000	a highly developed state of perfection; having a flawless or impeccable quality
14460974	n	Synset('completeness.n.01')	['completeness']	-1.000	the state of being complete and entire; having everything that is needed
14471054	n	Synset('zollinger-ellison_syndrome.n.01')	['Zollinger-Ellison_syndrome']	-1.000	syndrome consisting of intractable peptic ulceration with gastric hypersecretion and hyperacidity
14475405	n	Synset('misfortune.n.02')	['misfortune', 'bad_luck', 'tough_luck', 'ill_luck']	-1.000	an unfortunate state resulting from unfavorable outcomes
14476205	n	Synset('hard_cheese.n.01')	['hard_cheese']	-1.000	bad luck
14476521	n	Synset('extremity.n.02')	['extremity']	-1.000	an extreme condition or state (especially of adversity or disease)
14480420	n	Synset('liquid.n.02')	['liquid', 'liquidness', 'liquidity', 'liquid_state']	-1.000	the state in which a substance exhibits a characteristic readiness to flow with little or no tendency to disperse and relatively high incompressibility
14480772	n	Synset('solid.n.02')	['solid', 'solidness', 'solid_state']	-1.000	the state in which a substance has no tendency to flow under moderate stress; resists forces (such as compression) that tend to deform it; and retains a definite size and shape
14483126	n	Synset('impossibility.n.01')	['impossibility', 'impossibleness']	-1.000	incapability of existing or occurring
14483348	n	Synset('inconceivability.n.01')	['inconceivability', 'inconceivableness']	-1.000	the state of being impossible to conceive
14486767	n	Synset('purity.n.01')	['purity', 'pureness']	-1.000	being undiluted or unmixed with extraneous material
14495761	n	Synset('filth.n.03')	['filth', 'filthiness', 'foulness', 'nastiness']	-1.000	a state characterized by foul or disgusting dirt and refuse
14498096	n	Synset('dirt.n.02')	['dirt', 'filth', 'grime', 'soil', 'stain', 'grease', 'grunge']	-1.000	the state of being covered with unclean things
14499111	n	Synset('sordidness.n.01')	['sordidness', 'squalor', 'squalidness']	-1.000	sordid dirtiness
14499594	n	Synset('untidiness.n.01')	['untidiness']	-1.000	the condition of being untidy
14500567	n	Synset('clutter.n.01')	['clutter', 'jumble', 'muddle', 'fuddle', "mare's_nest", 'welter', 'smother']	-1.000	a confused multitude of things
14504726	n	Synset('deflection.n.01')	['deflection', 'warp']	-1.000	a twist or aberration; especially a perverse or abnormal way of judging or acting
14506533	n	Synset('pycnodysostosis.n.01')	['pycnodysostosis']	-1.000	a form of dwarfism accompanied by fragile bones and bad teeth
14516743	n	Synset('pollution.n.01')	['pollution']	-1.000	undesirable state of the natural environment being contaminated with harmful substances as a consequence of human activities
14518539	n	Synset('noise_pollution.n.01')	['noise_pollution', 'sound_pollution']	-1.000	annoying and potentially harmful environmental noise
14519942	n	Synset('inhospitableness.n.01')	['inhospitableness']	-1.000	the environmental condition in a region that lacks a favorable climate or terrain for life or growth
14530403	n	Synset('liability.n.01')	['liability']	-1.000	the state of being legally obliged and responsible
14530836	n	Synset('capability.n.02')	['capability', 'capacity']	-1.000	the susceptibility of something to a particular treatment
14543552	n	Synset('riskiness.n.01')	['riskiness', 'peril']	-1.000	a state of danger involving risk
14543931	n	Synset('vulnerability.n.01')	['vulnerability', 'exposure']	-1.000	the state of being vulnerable or exposed
14551986	n	Synset('mutism.n.01')	['mutism', 'muteness']	-1.000	the condition of being unable or unwilling to speak
14560926	n	Synset('putrefaction.n.01')	['putrefaction', 'rot']	-1.000	a state of decay usually accompanied by an offensive odor
14561327	n	Synset('decomposition.n.02')	['decomposition', 'disintegration']	-1.000	in a decomposed state
14562324	n	Synset('ruin.n.01')	['ruin', 'ruination']	-1.000	an irrecoverable state of devastation and destruction
14563564	n	Synset('iniquity.n.01')	['iniquity', 'wickedness', 'darkness', 'dark']	-0.333	absence of moral or spiritual values
14564779	n	Synset('wall.n.04')	['wall']	-1.000	a difficult or awkward situation
14591635	n	Synset('precipitate.n.01')	['precipitate']	-1.000	a precipitated solid substance in suspension or after settling or filtering
14624944	n	Synset('terbium_metal.n.01')	['terbium_metal']	-1.000	a separate group of related lanthanides, including terbium, europium, gadolinium, and sometimes dysprosium
14692510	n	Synset('pyridine.n.01')	['pyridine']	-1.000	a toxic colorless flammable liquid organic base with a disagreeable odor; usually derived from coal
14696690	n	Synset('road_metal.n.01')	['road_metal']	-1.000	broken rock used for repairing or making roads
14704328	n	Synset('spirit_gum.n.01')	['spirit_gum']	-1.000	an adhesive solution made of gum and ether and used to attach false hair to skin
14704465	n	Synset('binder.n.02')	['binder']	-1.000	something used to bind separate particles together or facilitate adhesion to a surface
14788332	n	Synset('butyric_acid.n.01')	['butyric_acid', 'butanoic_acid']	-1.000	an unpleasant smelling fatty acid found especially in butter
14791830	n	Synset('capric_acid.n.01')	['capric_acid', 'decanoic_acid']	-1.000	a fatty acid found in animal oils and fats; has an unpleasant smell resembling goats
14806176	n	Synset('bran.n.01')	['bran']	-1.000	broken husks of the seeds of cereal grains that are separated from the flour by sifting
14836960	n	Synset('distillate.n.01')	['distillate', 'distillation']	-1.000	a purified liquid produced by condensation from a vapor during distilling; the product of distilling
14842019	n	Synset('halitosis.n.01')	['halitosis']	-1.000	offensive breath
14845743	n	Synset('water.n.01')	['water', 'H2O']	-1.000	binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent
14856752	n	Synset('filth.n.01')	['filth', 'crud', 'skank']	-1.000	any substance considered disgustingly foul or unpleasant
14859838	n	Synset('organic.n.01')	['organic', 'organic_fertilizer', 'organic_fertiliser']	-1.000	a fertilizer that is derived from animal or vegetable matter
14913518	n	Synset('hydrogen_sulfide.n.01')	['hydrogen_sulfide']	-1.000	a sulfide having the unpleasant smell of rotten eggs
14950937	n	Synset('calomel.n.01')	['calomel', 'mercurous_chloride']	-1.000	a tasteless colorless powder used medicinally as a cathartic
14960721	n	Synset('nerve_gas.n.01')	['nerve_gas', 'nerve_agent']	-1.000	a toxic gas that is inhaled or absorbed through the skin and has harmful effects on the nervous and respiratory system
14997393	n	Synset('precipitant.n.01')	['precipitant']	-1.000	an agent that causes a precipitate to form
15026963	n	Synset('hemosiderin.n.01')	['hemosiderin', 'haemosiderin']	-1.000	a granular brown substance composed of ferric oxide; left from the breakdown of hemoglobin; can be a sign of disturbed iron metabolism
15047849	n	Synset('solute.n.01')	['solute']	-1.000	the dissolved matter in a solution; the component of a solution that changes its state
15058987	n	Synset('ldl_cholesterol.n.01')	['LDL_cholesterol']	-1.000	the cholesterol in low-density lipoproteins; the `bad' cholesterol; a high level in the blood is thought to be related to various pathogenic conditions
15062284	n	Synset('sublimate.n.01')	['sublimate']	-1.000	the product of vaporization of a solid
15095771	n	Synset('cadaverine.n.01')	['cadaverine']	-1.000	a colorless toxic ptomaine with an unpleasant odor formed during the putrefaction of animal tissue
15172212	n	Synset('distance.n.05')	['distance', 'space']	-1.000	the interval between two times
15172423	n	Synset('distance.n.06')	['distance']	-1.000	a remote point in time
15174218	n	Synset('gregorian_calendar.n.01')	['Gregorian_calendar', 'New_Style_calendar']	-1.000	the solar calendar now in general use, introduced by Gregory XIII in 1582 to correct an error in the Julian calendar by suppressing 10 days, making Oct 5 be called Oct 15, and providing that only centenary years divisible by 400 should be leap years; it was adopted by Great Britain and the American colonies in 1752
15202230	n	Synset('leap_year.n.01')	['leap_year', 'intercalary_year', '366_days', 'bissextile_year']	-1.000	in the Gregorian calendar: any year divisible by 4 except centenary years divisible by 400
15256714	n	Synset('turn.n.09')	['turn', 'bout', 'round']	-1.000	(sports) a division during which one team is on the offensive
9631	v	Synset('twitch.v.01')	['twitch', 'jerk']	-1.000	make an uncontrolled, short, jerky motion
30010	v	Synset('snicker.v.01')	['snicker', 'snigger']	-1.000	laugh quietly
30647	v	Synset('break_down.v.08')	['break_down', 'collapse']	-1.000	collapse due to fatigue, an illness, or a sudden attack
31418	v	Synset('cackle.v.03')	['cackle']	-1.000	emit a loud, unpleasant kind of laughing
32539	v	Synset('sneer.v.02')	['sneer']	-1.000	smile contemptuously
32778	v	Synset('sneer.v.01')	['sneer']	-1.000	express through a scornful smile
47172	v	Synset('hat.v.01')	['hat']	-1.000	put on or wear a hat
64095	v	Synset('relieve.v.01')	['relieve', 'alleviate', 'palliate', 'assuage']	-1.000	provide physical relief, as from pain
69295	v	Synset('secrete.v.01')	['secrete', 'release']	-1.000	generate and separate from cells or bodily fluids
82308	v	Synset('comfort.v.02')	['comfort', 'ease']	-1.000	lessen pain or discomfort; alleviate
83124	v	Synset('bandage.v.02')	['bandage']	-1.000	dress by covering or binding
83661	v	Synset('splint.v.01')	['splint']	-1.000	support with a splint
89324	v	Synset('disinfect.v.01')	['disinfect']	-1.000	destroy microorganisms or pathogens by cleansing
90186	v	Synset('traumatize.v.01')	['traumatize', 'traumatise', 'shock']	-0.333	inflict a trauma upon
93327	v	Synset('relapse.v.02')	['relapse', 'lapse', 'recidivate', 'regress', 'retrogress', 'fall_back']	-1.000	go back to bad behavior
155547	v	Synset('rise.v.11')	['rise', 'jump', 'climb_up']	-1.000	rise in rank or status
166845	v	Synset('weatherproof.v.01')	['weatherproof']	-1.000	make resistant to bad weather
168217	v	Synset('surge.v.05')	['surge']	-1.000	see one's performance improve
169806	v	Synset('modify.v.01')	['modify']	-1.000	make less severe or harsh or extreme
181875	v	Synset('clutter.v.01')	['clutter', 'clutter_up']	-1.000	fill a space in a disorderly way
198850	v	Synset('mitigate.v.02')	['mitigate']	-1.000	make less severe or harsh
201034	v	Synset('bowdlerize.v.01')	['bowdlerize', 'bowdlerise', 'expurgate', 'castrate', 'shorten']	-1.000	edit by omitting or modifying parts considered indelicate
202236	v	Synset('falsify.v.04')	['falsify']	-1.000	falsify knowingly
209174	v	Synset('decompose.v.01')	['decompose', 'break_up', 'break_down']	-1.000	separate (substances) into constituent elements or parts
209837	v	Synset('decompose.v.03')	['decompose', 'rot', 'molder', 'moulder']	-1.000	break down
228236	v	Synset('water.v.01')	['water', 'irrigate']	-1.000	supply with water, as with channels or ditches or streams
260648	v	Synset('repair.v.01')	['repair', 'mend', 'fix', 'bushel', 'doctor', 'furbish_up', 'restore', 'touch_on']	-1.000	restore by replacing a part or putting together what is torn or broken
261705	v	Synset('piece.v.05')	['piece', 'patch']	-1.000	repair by adding pieces
273257	v	Synset('steel_oneself_against.v.01')	['steel_oneself_against', 'steel_onself_for', 'brace_oneself_for', 'prepare_for']	-1.000	prepare mentally or emotionally for something unpleasant
276373	v	Synset('disorder.v.02')	['disorder', 'disarray']	-1.000	bring disorder to
276883	v	Synset('order.v.06')	['order']	-1.000	place in a certain order
277659	v	Synset('order.v.05')	['order']	-1.000	bring order to or into
301338	v	Synset('disqualify.v.01')	['disqualify', 'unfit', 'indispose']	-1.000	make unfit or unsuitable
315956	v	Synset('expense.v.01')	['expense', 'write_off', 'write_down']	-1.000	reduce the estimated value of something
330426	v	Synset('dialyse.v.01')	['dialyse', 'dialyze']	-1.000	separate by dialysis
332835	v	Synset('partition.v.02')	['partition', 'zone']	-0.333	separate or apportion into sections
357332	v	Synset('shoot.v.19')	['shoot', 'spud', 'germinate', 'pullulate', 'bourgeon', 'burgeon_forth', 'sprout']	-1.000	produce buds, branches, or germinate
364629	v	Synset('pasteurize.v.01')	['pasteurize', 'pasteurise']	-1.000	heat food in order to kill harmful microorganisms
369194	v	Synset('federate.v.02')	['federate', 'federalize', 'federalise']	-1.000	unite on a federal basis or band together as a league
397576	v	Synset('disintegrate.v.01')	['disintegrate']	-1.000	break into parts or components or lose cohesion or unity
398741	v	Synset('macerate.v.02')	['macerate']	-1.000	become soft or separate and disintegrate as a result of excessive soaking
398953	v	Synset('macerate.v.01')	['macerate']	-1.000	separate into constituents by soaking
399368	v	Synset('disintegrate.v.02')	['disintegrate']	-1.000	cause to undergo fission or lose particles
399553	v	Synset('putrefy.v.01')	['putrefy']	-1.000	become putrid; decay with an offensive smell
406243	v	Synset('fix.v.12')	['fix', 'prepare', 'set_up', 'ready', 'gear_up', 'set']	-1.000	make ready or suitable or equip in advance for a particular purpose or for some use, event, etc
443000	v	Synset('curdle.v.02')	['curdle']	-1.000	go bad or sour
465634	v	Synset('plumb.v.04')	['plumb']	-1.000	adjust with a plumb line so as to make vertical
